ussid,slaveid,isallocated
100001300893912003,100001-WD16,YES
100001300893912003,100001-WD16,YES
100001300893914001,100001-WD16,YES
100001300893914002,100001-WD16,YES
100001300893915002,100001-WD16,YES
100001300893915003,100001-WD16,YES
100001300893915003,100001-WD16,YES
100001300893915004,100001-WD16,YES
100001300893915004,100001-WD16,YES
100001300893915004,100001-WD16,YES
100001300893919003,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893921006,100001-WD16,YES
100001300893922001,100001-WD16,YES
100001300893922001,100001-WD16,YES
100001300893923006,100001-WD16,YES
100001300893923006,100001-WD16,YES
100001300893923006,100001-WD16,YES
100001300893923006,100001-WD16,YES
100001300893923006,100001-WD16,YES
100001300893924006,100001-WD16,YES
100001300893924006,100001-WD16,YES
100001300893929002,100001-WD16,YES
100001300893929002,100001-WD16,YES
100001300893929002,100001-WD16,YES
100001300893929002,100001-WD16,YES
100001300893929002,100001-WD16,YES
100001300893929005,100001-WD16,YES
100001300893929005,100001-WD16,YES
100001300893930001,100001-WD16,YES
100001300893930001,100001-WD16,YES
100001300893933006,100001-WD16,YES
100001300893941001,100001-WD16,YES
100001300893941005,100001-WD16,YES
100001300893946001,100001-WD16,YES
100001300893946002,100001-WD16,YES
100001300893947002,100001-W125,YES
100001300893949001,100001-WD16,YES
100001300893949001,100001-WD16,YES
100001300893949002,100001-WD16,YES
100001300893954002,100001-W094,YES
100001300893955002,100001-W116,YES
100001300893956001,100001-W012,YES
100001300893960001,100001-WD16,YES
100001300893960001,100001-WD16,YES
100001300894016001,100001-WD16,YES
100001300894016001,100001-WD16,YES
100001300894016001,100001-WD16,YES
100001300894016003,100001-WD16,YES
100001300894016003,100001-WD16,YES
100001300894016003,100001-WD16,YES
100001300894016003,100001-WD16,YES
100001300894017001,100001-WD16,YES
100001300894017001,100001-WD16,YES
100001300894017001,100001-WD16,YES
100001300894017001,100001-WD16,YES
100001300894017002,100001-WD16,YES
100001300894017002,100001-WD16,YES
100001300894017002,100001-WD16,YES
100001300894017002,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017003,100001-WD16,YES
100001300894017004,100001-WD16,YES
100001300894018005,100001-WD16,YES
100001300894018005,100001-WD16,YES
100001300894025003,100001-WD16,YES
100001300894025005,100001-WD16,YES
100001300894026003,100001-W149,YES
100001300894027001,100001-WD16,YES
100001300894027001,100001-WD16,YES
100001300894027002,100001-WD16,YES
100001300894027002,100001-WD16,YES
100001300894027002,100001-WD16,YES
100001300894027003,100001-WD16,YES
100001300894027003,100001-WD16,YES
100001300894027004,100001-WD16,YES
100001300894027004,100001-WD16,YES
100001300894027005,100001-WD16,YES
100001300894027005,100001-WD16,YES
100001300894027005,100001-WD16,YES
100001300894033002,100001-WD16,YES
100001300894033002,100001-WD16,YES
100001300894033002,100001-WD16,YES
100001300894033002,100001-WD16,YES
100001300894033002,100001-WD16,YES
100001300894033002,100001-WD16,YES
100001300894033003,100001-WD16,YES
100001300894033003,100001-WD16,YES
100001300894033003,100001-WD16,YES
100001300894033003,100001-WD16,YES
100001300894036003,100001-WD16,YES
100001300894040001,100001-WD16,YES
100001300894040001,100001-WD16,YES
100001300894040002,100001-WD16,YES
100001300894040004,100001-WD16,YES
100001300894040005,100001-WD16,YES
100001300894040005,100001-WD16,YES
100001300894040005,100001-WD16,YES
100001300894048003,100001-WD16,YES
100001300894050005,100001-WD16,YES
100001300894050005,100001-WD16,YES
100001300894050005,100001-WD16,YES
100001300894056004,100001-WD16,YES
100001300894056005,100001-WD16,YES
100001300894057003,100001-WD16,YES
100001300894057003,100001-WD16,YES
100001300894057003,100001-WD16,YES
100001300894058003,100001-WD16,YES
100001300894059004,100001-WD16,YES
100001300894060003,100001-WD16,YES
100001300894061001,100001-WD16,YES
100001300894061002,100001-WD16,YES
100001300894061002,100001-WD16,YES
100001300894061002,100001-WD16,YES
100001300894061002,100001-WD16,YES
100001300894062002,100001-WD16,YES
100001300894062002,100001-WD16,YES
100001300894062003,100001-WD16,YES
100001300894062003,100001-WD16,YES
100001300894063003,100001-WD16,YES
100001300894063003,100001-WD16,YES
100001300894063004,100001-WD16,YES
100001300894063004,100001-WD16,YES
100001300894063005,100001-WD16,YES
100001300894064003,100001-WD16,YES
100001300894071001,100001-W140,YES
100001300894075002,100001-W005,YES
100001300894352002,100001-WD16,YES
100001300894352002,100001-WD16,YES
100001300894352002,100001-WD16,YES
100001300894352004,100001-WD16,YES
100001300894352004,100001-WD16,YES
100001300894353002,100001-WD16,YES
100001300894353002,100001-WD16,YES
100001300894353003,100001-WD16,YES
100001300894353003,100001-WD16,YES
100001300894353003,100001-WD16,YES
100001300894353003,100001-WD16,YES
100001300894353004,100001-WD16,YES
100001300894353004,100001-WD16,YES
100001300894353004,100001-WD16,YES
100001300894353004,100001-WD16,YES
100001300894353005,100001-WD16,YES
100001300894353005,100001-WD16,YES
100001300894355002,100001-WD16,YES
100001300894355003,100001-WD16,YES
100001300894357002,100001-WD16,YES
100001300894357002,100001-WD16,YES
100001300894357003,100001-WD16,YES
100001300894357003,100001-WD16,YES
100001300894357003,100001-WD16,YES
100001300894357003,100001-WD16,YES
100001300894357003,100001-WD16,YES
100001300894357005,100001-WD16,YES
100001300894358003,100001-WD16,YES
100001300894358003,100001-WD16,YES
100001300894358003,100001-WD16,YES
100001300894358003,100001-WD16,YES
100001300894358003,100001-WD16,YES
100001300894359001,100001-WD16,YES
100001300894359001,100001-WD16,YES
100001300894359002,100001-WD16,YES
100001300894359002,100001-WD16,YES
100001300894359005,100001-WD16,YES
100001300894359005,100001-WD16,YES
100001300894360002,100001-WD16,YES
100001300894361001,100001-WD16,YES
100001300894361003,100001-WD16,YES
100001300894361003,100001-WD16,YES
100001300894361003,100001-WD16,YES
100001300894362003,100001-WD16,YES
100001300894364005,100001-WD16,YES
100001300894364006,100001-WD16,YES
100001300894365001,100001-WD16,YES
100001300894365001,100001-WD16,YES
100001300894366003,100001-WD16,YES
100001300894366003,100001-WD16,YES
100001300894366003,100001-WD16,YES
100001300894369004,100001-WD16,YES
100001300894370005,100001-WD16,YES
100001300894372003,100001-WD16,YES
100001300894372003,100001-WD16,YES
100001300894372004,100001-WD16,YES
100001300894372004,100001-WD16,YES
100001300894372005,100001-WD16,YES
100001300894372005,100001-WD16,YES
100001300894375001,100001-WD16,YES
100001300894375001,100001-WD16,YES
100001300894375001,100001-WD16,YES
100001300894375001,100001-WD16,YES
100001300894375003,100001-WD16,YES
100001300894376003,100001-WD16,YES
100001300894376005,100001-WD16,YES
100001300894378003,100001-WD16,YES
100001300894378003,100001-WD16,YES
100001300894378003,100001-WD16,YES
100001300894378003,100001-WD16,YES
100001300894378005,100001-WD16,YES
100001300894380003,100001-WD16,YES
100001300894380003,100001-WD16,YES
100001300894381006,100001-WD16,YES
100001300894381006,100001-WD16,YES
100001300894385004,100001-W088,YES
100001300894386005,100001-WD16,YES
100001300894386005,100001-WD16,YES
100001300894386005,100001-WD16,YES
100001300894386005,100001-WD16,YES
100001300894386008,100001-WD16,YES
100001300894386008,100001-WD16,YES
100001300894386008,100001-WD16,YES
100001300894386008,100001-WD16,YES
100001300894386009,100001-WD16,YES
100001300894386009,100001-WD16,YES
100001300894386009,100001-WD16,YES
100001300894386011,100001-WD16,YES
100001300894386012,100001-WD16,YES
100001300894386012,100001-WD16,YES
100001300894387005,100001-WD16,YES
100001300894387005,100001-WD16,YES
100001300894387008,100001-WD16,YES
100001300894387008,100001-WD16,YES
100001300894387011,100001-WD16,YES
100001300894507003,100001-W140,YES
100001300894511004,100001-W051,YES
100001300894515005,100001-WD16,YES
100001300894515005,100001-WD16,YES
100001300894517005,100001-WD16,YES
100001300894528004,100001-WD16,YES
100001300894528004,100001-WD16,YES
100001300894535002,100001-WD16,YES
100001300894535002,100001-WD16,YES
100001300894535002,100001-WD16,YES
100001300894535004,100001-WD16,YES
100001300894538003,100001-WD16,YES
100001300894538003,100001-WD16,YES
100001300894539004,100001-WD16,YES
100001300894539004,100001-WD16,YES
100001300894539004,100001-WD16,YES
100001300894541001,100001-WD16,YES
100001300894543001,100001-WD16,YES
100001300894543001,100001-WD16,YES
100001300894543003,100001-WD16,YES
100001300894543003,100001-WD16,YES
100001300894543003,100001-WD16,YES
100001300894544003,100001-WD16,YES
100001300894544003,100001-WD16,YES
100001300894574001,100001-WD16,YES
100001300894576005,100001-W144,YES
100001300894586003,100001-W125,YES
100001300894587009,100001-W126,YES
100001300894589001,100001-W113,YES
100001300894594001,100001-WD16,YES
100001300894599005,100001-WD16,YES
100001300894605003,100001-W051,YES
100001300894610005,100001-W050,YES
100001300894613001,100001-WD16,YES
100001300894613001,100001-WD16,YES
100001300894628003,100001-W051,YES
100001300894644001,100001-WD16,YES
100001300894644001,100001-WD16,YES
100001300894645001,100001-WD16,YES
100001300894648001,100001-W094,YES
100001300894670003,100001-W036,YES
100001300894670004,100001-W116,YES
100001300894675004,100001-W083,YES
100001300894681003,100001-W132,YES
100001300894694001,100001-WD16,YES
100001300894694001,100001-WD16,YES
100001300894694002,100001-WD16,YES
100001300894694003,100001-WD16,YES
100001300894694004,100001-WD16,YES
100001300894694004,100001-WD16,YES
100001300894708009,100001-W083,YES
100001300894709005,100001-W016,YES
100001300894916001,100001-W113,YES
100001300894964002,100001-W126,YES
100001300894981004,100001-W026,YES
100001300895032006,100001-WD01,YES
100001300895048002,100001-W160,YES
100001300895070002,100001-W140,YES
100001300895075002,100001-WD16,YES
100001300895075002,100001-WD16,YES
100001300895075002,100001-WD16,YES
100001300895075002,100001-WD16,YES
100001300895075002,100001-WD16,YES
100001300895075002,100001-WD16,YES
100001300895075002,100001-WD16,YES
100001300895075003,100001-WD16,YES
100001300895075003,100001-WD16,YES
100001300895075003,100001-WD16,YES
100001300895075003,100001-WD16,YES
100001300895075003,100001-WD16,YES
100001300895076002,100001-WD16,YES
100001300895076002,100001-WD16,YES
100001300895076002,100001-WD16,YES
100001300895076003,100001-WD16,YES
100001300895076004,100001-WD16,YES
100001300895077002,100001-WD16,YES
100001300895077002,100001-WD16,YES
100001300895077002,100001-WD16,YES
100001300895077002,100001-WD16,YES
100001300895077004,100001-WD16,YES
100001300895078001,100001-WD16,YES
100001300895079003,100001-WD16,YES
100001300895079003,100001-WD16,YES
100001300895079003,100001-WD16,YES
100001300895083001,100001-WD16,YES
100001300895083001,100001-WD16,YES
100001300895083004,100001-WD16,YES
100001300895083004,100001-WD16,YES
100001300895084003,100001-WD16,YES
100001300895084003,100001-WD16,YES
100001300895088004,100001-WD16,YES
100001300895088004,100001-WD16,YES
100001300895091002,100001-WD16,YES
100001300895092004,100001-W140,YES
100001300895093002,100001-WD16,YES
100001300895093004,100001-WD16,YES
100001300895093004,100001-WD16,YES
100001300895093004,100001-WD16,YES
100001300895100001,100001-W005,YES
100001300895100003,100001-W092,YES
100001300895100004,100001-W107,YES
100001300895124001,100001-W029,YES
100001300895135003,100001-W060,YES
100001300895266002,100001-WD16,YES
100001300895268001,100001-WD16,YES
100001300895270001,100001-WD16,YES
100001300895275001,100001-WD16,YES
100001300895275001,100001-WD16,YES
100001300895275002,100001-WD16,YES
100001300895275003,100001-WD16,YES
100001300895277003,100001-WD16,YES
100001300895277003,100001-WD16,YES
100001300895277004,100001-WD16,YES
100001300895277004,100001-WD16,YES
100001300895279001,100001-WD16,YES
100001300895279001,100001-WD16,YES
100001300895279001,100001-WD16,YES
100001300895312001,100001-W097,YES
100001300895318003,100001-WD16,YES
100001300895318004,100001-WD16,YES
100001300895419001,100001-W020,YES
100001300895424001,100001-W126,YES
100001300895427001,100001-WD16,YES
100001300895433002,100001-W117,YES
100001300895440001,100001-WD16,YES
100001300895440002,100001-WD16,YES
100001300895440002,100001-WD16,YES
100001300895441001,100001-WD16,YES
100001300895441001,100001-WD16,YES
100001300895441002,100001-WD16,YES
100001300895441002,100001-WD16,YES
100001300895441003,100001-WD16,YES
100001300895441003,100001-WD16,YES
100001300895441003,100001-WD16,YES
100001300895441004,100001-WD16,YES
100001300895442001,100001-WD16,YES
100001300895442002,100001-WD16,YES
100001300895442004,100001-WD16,YES
100001300895442004,100001-WD16,YES
100001300895442004,100001-WD16,YES
100001300895443001,100001-WD16,YES
100001300895443001,100001-WD16,YES
100001300895443001,100001-WD16,YES
100001300895443004,100001-WD16,YES
100001300895443004,100001-WD16,YES
100001300895444004,100001-WD16,YES
100001300895444004,100001-WD16,YES
100001300895444004,100001-WD16,YES
100001300895446004,100001-WD16,YES
100001300895447004,100001-W018,YES
100001300895452001,100001-W113,YES
100001300895453003,100001-WD16,YES
100001300895453004,100001-WD16,YES
100001300895455002,100001-WD16,YES
100001300895455002,100001-WD16,YES
100001300895455004,100001-WD16,YES
100001300895458003,100001-WD16,YES
100001300895458003,100001-WD16,YES
100001300895459004,100001-W113,YES
100001300895460003,100001-W097,YES
100001300895462002,100001-WD16,YES
100001300895464003,100001-W086,YES
100001300895464004,100001-W218,YES
100001300895466001,100001-W004,YES
100001300895470002,100001-WD16,YES
100001300895470002,100001-WD16,YES
100001300895471003,100001-WD16,YES
100001300895475001,100001-WD16,YES
100001300895477002,100001-WD16,YES
100001300895477002,100001-WD16,YES
100001300895588001,100001-WD16,YES
100001300895591003,100001-WD16,YES
100001300895592004,100001-WD16,YES
100001300895592005,100001-WD16,YES
100001300895592005,100001-WD16,YES
100001300895610001,100001-WD16,YES
100001300895610001,100001-WD16,YES
100001300895612006,100001-WD16,YES
100001300895626003,100001-W021,YES
100001300895656002,100001-W005,YES
100001300895657002,100001-W088,YES
100001300895673002,100001-WD16,YES
100001300895683005,100001-WD16,YES
100001300895683005,100001-WD16,YES
100001300895685001,100001-W144,YES
100001300895707010,100001-W008,YES
100001300895712004,100001-WD16,YES
100001300895714004,100001-WD16,YES
100001300895714004,100001-WD16,YES
100001300895716001,100001-W107,YES
100001300895717001,100001-WD16,YES
100001300895717001,100001-WD16,YES
100001300895717004,100001-WD16,YES
100001300895717004,100001-WD16,YES
100001300895721001,100001-WD16,YES
100001300895730001,100001-W094,YES
100001300895730002,100001-W094,YES
100001300895730003,100001-W004,YES
100001300895732003,100001-W004,YES
100001300895732004,100001-W149,YES
100001300895733004,100001-W126,YES
100001300895734002,100001-WD16,YES
100001300895734003,100001-WD16,YES
100001300895734004,100001-WD16,YES
100001300895735001,100001-WD16,YES
100001300895735001,100001-WD16,YES
100001300895735001,100001-WD16,YES
100001300895735001,100001-WD16,YES
100001300895735001,100001-WD16,YES
100001300895735001,100001-WD16,YES
100001300895735002,100001-WD16,YES
100001300895735002,100001-WD16,YES
100001300895735003,100001-WD16,YES
100001300895735004,100001-WD16,YES
100001300895735004,100001-WD16,YES
100001300895735004,100001-WD16,YES
100001300895736001,100001-WD16,YES
100001300895736001,100001-WD16,YES
100001300895736001,100001-WD16,YES
100001300895736002,100001-WD16,YES
100001300895736002,100001-WD16,YES
100001300895736002,100001-WD16,YES
100001300895736002,100001-WD16,YES
100001300895737002,100001-WD16,YES
100001300895738002,100001-WD16,YES
100001300895738003,100001-WD16,YES
100001300895738003,100001-WD16,YES
